Job ID,Job Title,Company,Industry,Company Size,Country,City,Remote Type,Employment Type,Experience Level,Minimum Experience (Years),Annual Salary,Currency,Skills Required,Number of Applicants,Job Posted Date,Education Requirement,Department,Company Rating,Hiring Status,Job Category
JOB-2373,Frontend Engineer,HubSpot,Software,1001-5000,Ireland,Dublin,Onsite,Full-time,Senior Level,8,134000,EUR,"Git, TypeScript, JavaScript, CSS",271,2023-08-12,PhD,Engineering,4.4,Open,Software
JOB-2374,Financial Analyst,PayPal,Fintech,10001+,United Kingdom,London,Remote,Full-time,Mid Level,3,85000,GBP,"Excel, SQL, Power BI",225,2024-03-25,Bachelor's,Finance,3.9,Filled,Business
JOB-2375,Senior Data Analyst,Zoom,Software,1001-5000,India,Hyderabad,Hybrid,Full-time,Director,12,3237000,INR,"Statistics, SQL, Tableau, Power BI",357,2023-06-29,Master's,Analytics,4.0,Filled,Data
JOB-2376,Site Reliability Engineer,Apple,Technology,10001+,France,Paris,Onsite,Full-time,Mid Level,5,160000,EUR,"AWS, Python, Linux, Monitoring",167,2024-04-27,Master's,Engineering,4.6,Closed,Software
JOB-2377,Business Analyst,Shopify,E-Commerce,5001-10000,United States,Atlanta,Onsite,Full-time,Senior Level,5,102000,USD,"Tableau, Power BI, Requirements Gathering, SQL, Excel",123,2023-06-15,PhD,Analytics,4.4,Closed,Business
JOB-2378,Site Reliability Engineer,UnitedHealth Group,Healthcare,10001+,France,Paris,Onsite,Full-time,Senior Level,7,151000,EUR,"AWS, Kubernetes, Monitoring",11,2023-09-19,PhD,Engineering,4.0,Open,Software
JOB-2379,Data Analyst,Workday,Software,5001-10000,Singapore,Singapore,Hybrid,Contract,Senior Level,6,87000,SGD,"Power BI, Python, Excel, Statistics",254,2023-06-05,Bachelor's,Analytics,4.1,Open,Data
JOB-2380,Operations Analyst,UnitedHealth Group,Healthcare,10001+,Canada,Toronto,Onsite,Full-time,Director,14,86000,CAD,"Lean, Power BI, Process Improvement, SQL, Excel",53,2024-01-22,Bachelor's,Operations,3.8,Filled,Business
JOB-2381,Software Engineer,LinkedIn,Technology,10001+,United States,Boston,Onsite,Internship,Senior Level,6,138000,USD,"Java, JavaScript, AWS, Python, Git, SQL",213,2023-08-02,PhD,Engineering,4.3,Open,Software
JOB-2382,Senior Software Engineer,Mastercard,Fintech,10001+,Germany,Berlin,Remote,Full-time,Entry Level,0,131000,EUR,"Python, SQL, Kubernetes",225,2023-10-08,Bachelor's,Engineering,4.5,Open,Software
JOB-2383,Full Stack Engineer,Apple,Technology,10001+,Japan,Tokyo,Hybrid,Full-time,Senior Level,5,16060000,JPY,"SQL, Python, AWS, React, JavaScript",120,2023-05-12,Master's,Engineering,4.5,Open,Software
JOB-2384,Business Analyst,Shopify,E-Commerce,5001-10000,Germany,Munich,Remote,Full-time,Entry Level,2,62000,EUR,"Power BI, Tableau, Excel, SQL",319,2023-04-05,Master's,Analytics,4.2,Open,Business
JOB-2385,Data Analyst,Deloitte,Consulting,10001+,Australia,Melbourne,Onsite,Full-time,Senior Level,6,94000,AUD,"Statistics, Tableau, Power BI, SQL",273,2023-10-23,PhD,Analytics,3.7,Open,Data
JOB-2386,Senior Data Engineer,Uber,Transportation,5001-10000,Netherlands,Amsterdam,Hybrid,Full-time,Mid Level,3,123000,EUR,"dbt, Python, SQL, Kafka",357,2023-03-27,Bachelor's,Engineering,3.8,Open,Data
JOB-2387,Senior Software Engineer,Uber,Transportation,5001-10000,United Kingdom,Manchester,Remote,Full-time,Mid Level,4,131000,GBP,"Python, System Design, SQL",402,2023-10-24,Master's,Engineering,4.1,Open,Software
JOB-2388,Frontend Engineer,Lockheed Martin,Aerospace,10001+,United Kingdom,Manchester,Hybrid,Full-time,Entry Level,0,96000,GBP,"JavaScript, React, Git, CSS",10,2023-03-29,Bachelor's,Engineering,3.9,Open,Software
JOB-2389,Business Intelligence Analyst,HubSpot,Software,1001-5000,France,Paris,Hybrid,Full-time,Entry Level,2,58000,EUR,"Excel, DAX, SQL, Tableau",206,2024-02-20,Bachelor's,Analytics,4.5,Open,Data
JOB-2390,Full Stack Engineer,Lyft,Transportation,1001-5000,United States,Boston,Remote,Full-time,Director,11,157000,USD,"SQL, Node.js, JavaScript",270,2023-09-27,Bachelor's,Engineering,3.7,Open,Software
JOB-2391,Senior Data Engineer,Meta,Technology,10001+,Japan,Tokyo,Remote,Full-time,Mid Level,4,22990000,JPY,"Python, Spark, dbt, Kafka",382,2023-05-22,Bachelor's,Engineering,4.2,Open,Data
JOB-2392,Backend Engineer,Microsoft,Technology,10001+,India,Bangalore,Remote,Full-time,Senior Level,6,2905000,INR,"SQL, Python, Redis, Java, AWS, Node.js",401,2023-09-13,Master's,Engineering,4.5,Open,Software
JOB-2393,Analytics Engineer,LinkedIn,Technology,10001+,Japan,Tokyo,Hybrid,Full-time,Executive,14,18150000,JPY,"dbt, Python, Looker",314,2023-05-24,Master's,Engineering,4.5,Closed,Data
JOB-2394,Senior Data Scientist,Apple,Technology,10001+,United States,Denver,Onsite,Full-time,Senior Level,6,182000,USD,"Deep Learning, PyTorch, Statistics, Python",293,2024-01-23,Master's,Data Science,4.4,Open,Data
JOB-2395,Senior Product Manager,Slack,Software,1001-5000,India,Bangalore,Hybrid,Full-time,Entry Level,1,3403000,INR,"Leadership, Agile, OKRs, SQL",41,2023-11-02,Bachelor's,Product,4.5,Open,Business
JOB-2396,Cloud Engineer,CVS Health,Healthcare,10001+,United States,Denver,Remote,Full-time,Mid Level,5,166000,USD,"Terraform, Azure, GCP, AWS, Python, Kubernetes",10,2023-09-06,Master's,Engineering,3.7,Open,Software
JOB-2397,Senior Product Manager,Stripe,Fintech,1001-5000,India,Bangalore,Remote,Full-time,Senior Level,8,5810000,INR,"SQL, Leadership, OKRs, Product Strategy",23,2023-03-09,Master's,Product,4.7,Open,Business
JOB-2398,Business Intelligence Analyst,PwC,Consulting,10001+,United States,Washington DC,Remote,Contract,Entry Level,1,89000,USD,"DAX, SQL, Tableau, Power BI, Excel",172,2024-01-15,Bachelor's,Analytics,4.0,Closed,Data
JOB-2399,Backend Engineer,Lyft,Transportation,1001-5000,United States,Boston,Hybrid,Full-time,Senior Level,7,166000,USD,"AWS, Node.js, Java, SQL, Python, Redis",307,2024-02-02,Master's,Engineering,3.9,Open,Software
JOB-2400,Data Scientist,Visa,Fintech,10001+,Australia,Melbourne,Hybrid,Full-time,Senior Level,6,121000,AUD,"R, TensorFlow, Statistics, Python",301,2024-02-25,Bachelor's,Data Science,4.6,Open,Data
JOB-2401,Senior Data Scientist,Goldman Sachs,Finance,10001+,Germany,Berlin,Remote,Full-time,Senior Level,5,150000,EUR,"Statistics, PyTorch, Machine Learning, SQL, Deep Learning, Python",184,2024-05-27,Master's,Data Science,4.1,Closed,Data
JOB-2402,Full Stack Engineer,Spotify,Entertainment,1001-5000,United Kingdom,London,Onsite,Full-time,Senior Level,8,112000,GBP,"JavaScript, React, AWS",464,2023-01-05,PhD,Engineering,4.4,Open,Software
JOB-2403,Marketing Analyst,Pfizer,Healthcare,10001+,Australia,Melbourne,Onsite,Full-time,Mid Level,3,63000,AUD,"Tableau, Google Analytics, Python",663,2024-02-12,Master's,Marketing,3.7,Open,Business
JOB-2404,Senior Data Engineer,KPMG,Consulting,10001+,Ireland,Dublin,Hybrid,Full-time,Senior Level,7,170000,EUR,"AWS, SQL, Spark, dbt, Kafka",326,2023-04-22,Master's,Engineering,4.1,Open,Data
JOB-2405,ML Engineer,Google,Technology,10001+,Germany,Munich,Hybrid,Full-time,Mid Level,5,152000,EUR,"Kubernetes, PyTorch, Python, SQL, MLOps, TensorFlow",191,2024-02-24,Bachelor's,Engineering,4.6,Open,Data
JOB-2406,Software Engineer,Snowflake,Technology,1001-5000,India,Mumbai,Hybrid,Full-time,Entry Level,1,2822000,INR,"Git, Python, AWS, SQL",183,2023-09-10,Bachelor's,Engineering,4.4,Open,Software
JOB-2407,Business Intelligence Analyst,Databricks,Technology,1001-5000,United Kingdom,London,Hybrid,Full-time,Director,14,98000,GBP,"Tableau, DAX, SQL",193,2023-10-08,MBA,Analytics,4.5,Open,Data
JOB-2408,Marketing Analyst,Johnson & Johnson,Healthcare,10001+,United Kingdom,London,Hybrid,Internship,Senior Level,5,67000,GBP,"SQL, Tableau, Python, Google Analytics",248,2023-04-17,Bachelor's,Marketing,4.2,Open,Business
JOB-2409,Data Analyst,DoorDash,Food Delivery,1001-5000,United States,Boston,Onsite,Full-time,Mid Level,5,104000,USD,"Tableau, Python, SQL",386,2023-02-03,Bachelor's,Analytics,3.6,Open,Data
JOB-2410,Data Architect,Twilio,Software,1001-5000,Australia,Melbourne,Hybrid,Full-time,Director,12,186000,AUD,"SQL, Spark, AWS, Azure",634,2023-08-03,PhD,Engineering,3.8,Open,Data
JOB-2411,Financial Analyst,UnitedHealth Group,Healthcare,10001+,Canada,Toronto,Onsite,Full-time,Mid Level,2,79000,CAD,"Power BI, Excel, Forecasting",10,2023-03-30,Bachelor's,Finance,3.7,On Hold,Business
JOB-2412,Financial Analyst,CVS Health,Healthcare,10001+,Singapore,Singapore,Remote,Full-time,Director,10,95000,SGD,"Excel, Financial Modeling, Power BI, SQL",10,2023-04-01,PhD,Finance,3.6,Closed,Business
JOB-2413,Data Architect,Boeing,Aerospace,10001+,India,Delhi,Remote,Full-time,Mid Level,4,4482000,INR,"Spark, Azure, SQL, AWS, Data Modeling",206,2023-03-15,Master's,Engineering,4.1,Open,Data
JOB-2414,Senior Product Manager,ServiceNow,Software,10001+,United States,Washington DC,Onsite,Full-time,Entry Level,2,159000,USD,"Agile, Product Strategy, Leadership",72,2023-03-19,Bachelor's,Product,4.6,Open,Business
JOB-2415,Frontend Engineer,Meta,Technology,10001+,Canada,Toronto,Onsite,Contract,Mid Level,4,107000,CAD,"CSS, React, Git, JavaScript, TypeScript",343,2024-05-23,Master's,Engineering,4.2,Open,Software
JOB-2416,DevOps Engineer,Workday,Software,5001-10000,United Kingdom,Manchester,Onsite,Full-time,Mid Level,4,120000,GBP,"Python, AWS, CI/CD",108,2023-08-15,Master's,Engineering,4.0,Open,Software
JOB-2417,Full Stack Engineer,JPMorgan Chase,Finance,10001+,Netherlands,Amsterdam,Hybrid,Full-time,Mid Level,3,140000,EUR,"AWS, SQL, React, Node.js, Python",335,2023-03-30,Master's,Engineering,4.4,Open,Software
JOB-2418,Senior Software Engineer,KPMG,Consulting,10001+,United Kingdom,London,Remote,Full-time,Entry Level,0,108000,GBP,"System Design, SQL, Python",388,2023-10-09,Bachelor's,Engineering,3.5,Filled,Software
JOB-2419,Business Analyst,PayPal,Fintech,10001+,Netherlands,Amsterdam,Hybrid,Full-time,Senior Level,5,69000,EUR,"Excel, Tableau, SQL, Power BI",72,2024-02-23,Bachelor's,Analytics,3.7,Open,Business
JOB-2420,Data Engineer,Mastercard,Fintech,10001+,United States,Los Angeles,Remote,Full-time,Mid Level,2,127000,USD,"Python, Kafka, Airflow, AWS",400,2023-05-24,Bachelor's,Engineering,4.1,Open,Data
JOB-2421,Data Analyst,Workday,Software,5001-10000,India,Hyderabad,Hybrid,Contract,Executive,16,2075000,INR,"Excel, Tableau, Python, Power BI, SQL",243,2023-10-02,Master's,Analytics,4.2,Open,Data
JOB-2422,Senior Data Scientist,Zoom,Software,1001-5000,India,Bangalore,Onsite,Full-time,Executive,19,5063000,INR,"Deep Learning, Python, Statistics, PyTorch",359,2023-05-15,MBA,Data Science,4.2,On Hold,Data
JOB-2423,Business Analyst,Adobe,Software,10001+,United Kingdom,Manchester,Remote,Full-time,Mid Level,3,94000,GBP,"Tableau, Requirements Gathering, Power BI, SQL, Excel",307,2023-11-04,Master's,Analytics,4.3,On Hold,Business
JOB-2424,Data Architect,Twilio,Software,1001-5000,France,Paris,Onsite,Full-time,Senior Level,5,191000,EUR,"Data Modeling, AWS, Spark",236,2024-02-24,Master's,Engineering,4.4,On Hold,Data
JOB-2425,Senior Data Analyst,Pfizer,Healthcare,10001+,India,Mumbai,Hybrid,Full-time,Mid Level,4,2822000,INR,"SQL, Statistics, Python, R",433,2023-01-26,Bachelor's,Analytics,3.7,Open,Data
JOB-2426,Data Engineer,Walmart,Retail,10001+,United States,Atlanta,Onsite,Full-time,Director,11,166000,USD,"Spark, Airflow, Kafka",89,2023-11-23,PhD,Engineering,3.7,Filled,Data
JOB-2427,Product Manager,PwC,Consulting,10001+,Canada,Vancouver,Hybrid,Full-time,Director,8,160000,CAD,"Agile, Product Strategy, Analytics, SQL, Roadmapping",122,2023-02-20,MBA,Product,3.8,Open,Business
JOB-2428,Frontend Engineer,Johnson & Johnson,Healthcare,10001+,United States,New York,Hybrid,Full-time,Mid Level,5,134000,USD,"CSS, JavaScript, TypeScript",276,2024-01-16,Bachelor's,Engineering,4.2,Open,Software
JOB-2429,Frontend Engineer,Morgan Stanley,Finance,10001+,Canada,Toronto,Hybrid,Full-time,Entry Level,2,108000,CAD,"React, CSS, TypeScript",381,2023-01-21,Master's,Engineering,4.1,Closed,Software
JOB-2430,Senior Data Engineer,Ford,Automotive,10001+,India,Bangalore,Onsite,Full-time,Senior Level,5,4565000,INR,"SQL, Airflow, AWS, Kafka, Spark, Python",199,2023-05-25,Bachelor's,Engineering,3.7,Open,Data
JOB-2431,Senior Data Analyst,DoorDash,Food Delivery,1001-5000,Australia,Melbourne,Hybrid,Full-time,Mid Level,3,127000,AUD,"SQL, Power BI, Python, Statistics, R",192,2023-12-13,Bachelor's,Analytics,3.8,Filled,Data
JOB-2432,Senior Data Engineer,EY,Consulting,10001+,India,Hyderabad,Hybrid,Full-time,Mid Level,3,5312000,INR,"dbt, Kafka, Python, Spark, AWS, Airflow",300,2023-12-13,Bachelor's,Engineering,4.1,Open,Data
JOB-2433,Software Engineer,Netflix,Entertainment,1001-5000,United States,Atlanta,Hybrid,Full-time,Entry Level,0,114000,USD,"Git, SQL, Java, Python",10,2023-04-03,Bachelor's,Engineering,4.7,Open,Software
JOB-2434,Data Engineer,Tesla,Automotive,10001+,India,Pune,Onsite,Full-time,Mid Level,3,4067000,INR,"Python, SQL, AWS, Spark",179,2023-06-30,Bachelor's,Engineering,3.6,Open,Data
JOB-2435,Business Intelligence Analyst,KPMG,Consulting,10001+,United States,Austin,Remote,Full-time,Senior Level,6,108000,USD,"Tableau, SQL, Excel",166,2024-01-02,Bachelor's,Analytics,4.0,Open,Data
JOB-2436,Product Manager,Salesforce,Software,10001+,Germany,Berlin,Remote,Full-time,Mid Level,5,104000,EUR,"SQL, Analytics, Roadmapping",298,2023-01-23,Bachelor's,Product,4.4,Open,Business
JOB-2437,Data Engineer,EY,Consulting,10001+,United Kingdom,London,Hybrid,Full-time,Entry Level,2,94000,GBP,"SQL, Kafka, AWS, Airflow",376,2024-04-05,Bachelor's,Engineering,3.8,On Hold,Data
JOB-2438,Data Architect,Google,Technology,10001+,United States,Seattle,Hybrid,Full-time,Executive,19,221000,USD,"Python, Spark, Data Modeling, AWS, SQL",300,2023-10-19,MBA,Engineering,4.3,Closed,Data
JOB-2439,Data Analyst,Morgan Stanley,Finance,10001+,United States,Los Angeles,Onsite,Full-time,Senior Level,5,108000,USD,"Power BI, Tableau, Statistics",54,2024-03-14,Master's,Analytics,3.5,Open,Data
JOB-2440,Financial Analyst,Stripe,Fintech,1001-5000,France,Paris,Hybrid,Full-time,Senior Level,5,96000,EUR,"Power BI, Excel, Forecasting, SQL",147,2023-02-26,Bachelor's,Finance,4.3,Closed,Business
JOB-2441,Data Engineer,Uber,Transportation,5001-10000,Germany,Munich,Remote,Full-time,Mid Level,5,92000,EUR,"Python, AWS, Kafka, Spark",132,2024-03-13,Master's,Engineering,3.7,Open,Data
JOB-2442,Site Reliability Engineer,Adobe,Software,10001+,India,Mumbai,Remote,Full-time,Senior Level,7,4316000,INR,"Linux, Python, Kubernetes, AWS",178,2024-05-24,Master's,Engineering,4.4,Open,Software
JOB-2443,Data Analyst,Databricks,Technology,1001-5000,Ireland,Dublin,Onsite,Full-time,Mid Level,3,77000,EUR,"SQL, Python, Excel",10,2023-06-02,Bachelor's,Analytics,4.5,Open,Data
JOB-2444,Frontend Engineer,HubSpot,Software,1001-5000,United States,Boston,Onsite,Full-time,Executive,20,156000,USD,"Git, CSS, React, JavaScript",425,2023-07-26,Master's,Engineering,4.7,Open,Software
JOB-2445,ML Engineer,McKinsey & Company,Consulting,10001+,Singapore,Singapore,Remote,Full-time,Director,14,152000,SGD,"Python, SQL, Kubernetes, TensorFlow",331,2023-10-27,Master's,Engineering,4.2,Closed,Data
JOB-2446,Data Scientist,PwC,Consulting,10001+,India,Hyderabad,Onsite,Full-time,Mid Level,3,3237000,INR,"TensorFlow, Machine Learning, SQL, Statistics",363,2023-11-18,Master's,Data Science,3.6,Open,Data
JOB-2447,Cloud Engineer,HubSpot,Software,1001-5000,Ireland,Dublin,Hybrid,Full-time,Senior Level,7,144000,EUR,"Kubernetes, GCP, Terraform, AWS, Python, Azure",265,2024-02-21,Master's,Engineering,4.5,Filled,Software
JOB-2448,Frontend Engineer,UnitedHealth Group,Healthcare,10001+,Ireland,Dublin,Remote,Part-time,Senior Level,8,126000,EUR,"CSS, TypeScript, JavaScript, Git",251,2024-05-19,Bachelor's,Engineering,3.3,Closed,Software
JOB-2449,Full Stack Engineer,Ford,Automotive,10001+,United States,Boston,Remote,Full-time,Senior Level,7,156000,USD,"Python, AWS, React, JavaScript",279,2023-01-05,PhD,Engineering,3.6,Open,Software
JOB-2450,Site Reliability Engineer,BlackRock,Finance,5001-10000,Japan,Tokyo,Hybrid,Full-time,Director,13,19140000,JPY,"Kubernetes, AWS, Python, Monitoring, Linux",19,2023-02-23,MBA,Engineering,4.2,Open,Software
JOB-2451,Data Scientist,LinkedIn,Technology,10001+,India,Pune,Hybrid,Full-time,Senior Level,6,3652000,INR,"TensorFlow, Statistics, Machine Learning, Python, SQL",457,2023-10-04,PhD,Data Science,4.2,Open,Data
JOB-2452,Operations Analyst,DoorDash,Food Delivery,1001-5000,Germany,Munich,Remote,Full-time,Mid Level,3,89000,EUR,"SQL, Power BI, Lean, Excel",307,2024-03-12,Bachelor's,Operations,3.3,Filled,Business
JOB-2453,Senior Data Analyst,Microsoft,Technology,10001+,Netherlands,Amsterdam,Hybrid,Full-time,Executive,20,105000,EUR,"Statistics, Tableau, Python, Power BI, R",353,2024-04-07,MBA,Analytics,4.5,On Hold,Data
JOB-2454,Site Reliability Engineer,Spotify,Entertainment,1001-5000,India,Mumbai,Onsite,Full-time,Entry Level,1,3403000,INR,"Monitoring, Linux, AWS, Kubernetes, Python",243,2024-03-21,Bachelor's,Engineering,4.7,Open,Software
JOB-2455,Analytics Engineer,Goldman Sachs,Finance,10001+,Germany,Berlin,Remote,Contract,Mid Level,2,143000,EUR,"dbt, Looker, Snowflake, Python, SQL",381,2023-01-01,Bachelor's,Engineering,3.9,Open,Data
JOB-2456,Senior Software Engineer,Visa,Fintech,10001+,United Kingdom,Manchester,Remote,Full-time,Senior Level,5,149000,GBP,"Kubernetes, Python, Java",215,2023-03-04,Master's,Engineering,4.2,Open,Software
JOB-2457,Financial Analyst,Apple,Technology,10001+,Germany,Munich,Hybrid,Full-time,Senior Level,7,87000,EUR,"SQL, Financial Modeling, Forecasting",276,2023-11-24,Bachelor's,Finance,4.5,Open,Business
JOB-2458,Backend Engineer,Salesforce,Software,10001+,Ireland,Dublin,Onsite,Full-time,Senior Level,7,108000,EUR,"SQL, Node.js, AWS, Python, Java",449,2023-06-08,PhD,Engineering,4.3,Closed,Software
JOB-2459,Cloud Engineer,Tesla,Automotive,10001+,United States,Austin,Remote,Full-time,Mid Level,5,155000,USD,"Terraform, AWS, Python, Kubernetes",374,2023-04-26,Master's,Engineering,3.0,Closed,Software
JOB-2460,Senior Software Engineer,Morgan Stanley,Finance,10001+,United States,Seattle,Hybrid,Full-time,Mid Level,2,202000,USD,"AWS, Java, Kubernetes, SQL",339,2023-08-01,Bachelor's,Engineering,3.9,Open,Software
JOB-2461,Senior Software Engineer,CVS Health,Healthcare,10001+,India,Hyderabad,Remote,Full-time,Executive,15,4897000,INR,"System Design, SQL, Java, AWS, Kubernetes, Python",38,2023-06-17,Master's,Engineering,3.4,Closed,Software
JOB-2462,Strategy Analyst,BlackRock,Finance,5001-10000,Singapore,Singapore,Remote,Contract,Mid Level,4,101000,SGD,"Market Research, PowerPoint, Financial Modeling, Excel, SQL",94,2023-08-02,Bachelor's,Strategy,4.3,Open,Business
JOB-2463,Software Engineer,PayPal,Fintech,10001+,Netherlands,Amsterdam,Remote,Full-time,Mid Level,3,97000,EUR,"Java, SQL, AWS, Git",380,2023-03-04,Master's,Engineering,4.1,Open,Software
JOB-2464,Senior Data Scientist,JPMorgan Chase,Finance,10001+,United States,San Francisco,Onsite,Full-time,Mid Level,5,161000,USD,"Python, PyTorch, SQL, Statistics",246,2024-04-12,Bachelor's,Data Science,4.1,On Hold,Data
JOB-2465,DevOps Engineer,Visa,Fintech,10001+,India,Bangalore,Onsite,Full-time,Entry Level,2,2905000,INR,"AWS, Kubernetes, Terraform, CI/CD, Docker, Python",100,2023-01-02,Bachelor's,Engineering,4.3,Open,Software
JOB-2466,Data Scientist,Uber,Transportation,5001-10000,United States,Los Angeles,Onsite,Full-time,Mid Level,4,140000,USD,"Machine Learning, SQL, R",545,2023-12-24,Master's,Data Science,3.6,Closed,Data
JOB-2467,Senior Data Scientist,Visa,Fintech,10001+,Australia,Sydney,Remote,Full-time,Senior Level,7,177000,AUD,"Python, PyTorch, SQL, Statistics, Machine Learning, Deep Learning",114,2023-10-31,Master's,Data Science,4.4,Closed,Data
JOB-2468,Data Architect,Databricks,Technology,1001-5000,Ireland,Dublin,Onsite,Full-time,Senior Level,6,194000,EUR,"SQL, Python, AWS, Data Modeling, Azure",77,2023-07-20,Master's,Engineering,4.8,Filled,Data
JOB-2469,Data Scientist,LinkedIn,Technology,10001+,India,Pune,Hybrid,Full-time,Entry Level,2,2407000,INR,"SQL, Machine Learning, Python",175,2023-04-27,Bachelor's,Data Science,4.1,Open,Data
JOB-2470,Senior Data Analyst,McKinsey & Company,Consulting,10001+,Australia,Sydney,Hybrid,Full-time,Senior Level,6,110000,AUD,"SQL, R, Power BI",287,2024-02-15,Master's,Analytics,4.0,Open,Data
JOB-2471,Software Engineer,BlackRock,Finance,5001-10000,India,Hyderabad,Hybrid,Contract,Mid Level,2,3320000,INR,"Git, Java, AWS, SQL, JavaScript, Python",401,2024-04-28,Master's,Engineering,4.4,Open,Software
